,entity,tag
7085,the,0
7086,flush,0
7087,and,0
7088,the,0
7089,write,0
7090,verifier,Variable
7091,<NULL>,Variable
7092,,0
7093,,0
7094,,0
7095,The,0
7096,other,0
7097,reason,0
7098,for,0
7099,the,0
7100,client,0
7101,to,0
7102,generate,0
7103,a,0
7104,COMMIT,0
7105,is,0
7106,for,0
7107,a,0
7108,full,0
7109,file,0
7110,"flush,",0
7111,such,0
7112,as,0
7113,may,0
7114,be,0
7115,done,0
7116,at,0
7117,CLOSE,0
7118,<NULL>.,0
7119,,0
7120,,0
7121,In,0
7122,this,0
7123,"case,",0
7124,the,0
7125,client,0
7126,would,0
7127,gather,0
7128,all,0
7129,of,0
7130,the,0
7131,buffers,0
7132,for,0
7133,this,0
7134,file,0
7135,that,0
7136,contain,0
7137,uncommitted,0
7138,"data,",0
7139,do,0
7140,the,0
7141,COMMIT,0
7142,operation,0
7143,with,0
7144,an,0
7145,offset,Variable
7146,of,0
7147,0,Value
7148,and,0
7149,count,Variable
7150,of,0
7151,0,Value
7152,,0
7153,and,0
7154,then,0
7155,free,0
7156,all,0
7157,of,0
7158,those,0
7159,buffers,0
7160,<NULL>.,0
7161,,0
7162,,0
7163,Any,0
7164,other,0
7165,dirty,0
7166,buffers,0
7167,would,0
7168,be,0
7169,sent,0
7170,to,0
7171,the,0
7172,server,0
7173,in,0
7174,the,0
7175,normal,0
7176,fashion,0
7177,<NULL>.,0
7178,After,0
7179,a,0
7180,buffer,0
7181,is,0
7182,written,0
7183,by,0
7184,the,0
7185,client,0
7186,with,0
7187,the,0
7188,stable,0
7189,parameter,0
7190,set,0
7191,to,0
7192,"UNSTABLE4,",0
7193,the,0
7194,buffer,0
7195,must,0
7196,be,0
7197,considered,0
7198,modified,0
7199,by,0
7200,the,0
7201,client,0
7202,until,0
7203,the,0
7204,buffer,0
7205,has,0
7206,been,0
7207,either,0
7208,flushed,0
7209,via,0
7210,a,0
7211,COMMIT,0
7212,operation,0
7213,or,0
7214,written,0
7215,via,0
7216,a,0
7217,WRITE,0
7218,operation,0
7219,with,0
7220,the,0
7221,stable,0
7222,parameter,0
7223,set,0
7224,to,0
7225,FILE_SYNC4,0
7226,or,0
7227,DATA_SYNC4,0
7228,<NULL>.,0
7229,,0
7230,,0
7231,This,0
7232,is,0
7233,done,0
7234,to,0
7235,prevent,0
7236,the,0
7237,buffer,0
7238,from,0
7239,being,0
7240,freed,0
7241,and,0
7242,reused,0
7243,before,0
7244,the,0
7245,data,0
7246,can,0
7247,be,0
7248,flushed,0
7249,to,0
7250,stable,0
7251,storage,0
7252,on,0
7253,the,0
7254,server,0
7255,<NULL>.,0
7256,When,0
7257,a,0
7258,response,0
7259,is,0
7260,returned,0
7261,from,0
7262,either,0
7263,a,0
7264,WRITE,0
7265,or,0
7266,a,0
7267,COMMIT,0
7268,operation,0
7269,and,0
7270,it,0
7271,contains,0
7272,a,0
7273,write,0
7274,verifier,0
7275,that,0
7276,is,0
7277,different,0
7278,than,0
7279,previously,0
7280,returned,0
7281,by,0
7282,the,0
7283,"server,",0
7284,the,0
7285,client,0
7286,will,0
7287,need,0
7288,to,0
7289,retransmit,0
7290,all,0
7291,of,0
7292,the,0
7293,buffers,0
7294,containing,0
7295,uncommitted,0
7296,cached,0
7297,data,0
7298,to,0
7299,the,0
7300,server,0
7301,<NULL>.,0
7302,,0
7303,,0
7304,How,0
7305,this,0
7306,is,0
7307,to,0
7308,be,0
7309,done,0
7310,is,0
7311,up,0
7312,to,0
7313,the,0
7314,implementer,0
7315,<NULL>.,0
7316,,0
7317,,0
7318,If,0
7319,there,0
7320,is,0
7321,only,0
7322,one,0
7323,buffer,0
7324,of,0
7325,"interest,",0
7326,then,0
7327,it,0
7328,should,0
7329,probably,0
7330,be,0
7331,sent,0
7332,back,0
7333,over,0
7334,in,0
7335,a,0
7336,WRITE,0
7337,request,0
7338,with,0
7339,the,0
7340,appropriate,0
7341,stable,0
7342,parameter,0
7343,<NULL>.,0
7344,,0
7345,,0
7346,If,0
7347,there,0
7348,is,0
7349,more,0
7350,than,0
7351,one,Value
7352,buffer,Variable
7353,,0
7354,it,0
7355,might,0
7356,be,0
7357,worthwhile,0
7358,to,0
7359,retransmit,0
7360,all,0
7361,of,0
7362,the,0
7363,buffers,0
7364,in,0
7365,WRITE,0
7366,requests,0
7367,with,0
7368,the,0
7369,stable parameter,Variable
7370,set,0
7371,to,0
7372,UNSTABLE4,Value
7373,and,0
7374,then,0
7375,retransmit,0
7376,the,0
7377,COMMIT,0
7378,operation,0
7379,to,0
7380,flush,0
7381,all,0
7382,of,0
7383,the,0
7384,data,0
7385,on,0
7386,the,0
7387,server,0
7388,to,0
7389,stable,0
7390,storage,0
7391,<NULL>.,0
7392,,0
7393,,0
7394,The,0
7395,timing,0
7396,of,0
7397,these,0
7398,retransmissions,0
7399,is,0
7400,left,0
7401,to,0
7402,the,0
7403,implementer,0
7404,<NULL>.,0
7405,The,0
7406,above,0
7407,description,0
7408,applies,0
7409,to,0
7410,page-cache-based,0
7411,systems,0
7412,as,0
7413,well,0
7414,as,0
7415,buffer-cache-based,0
7416,systems,0
7417,<NULL>.,0
7418,,0
7419,,0
7420,In,0
7421,those,0
7422,"systems,",0
7423,the,0
7424,virtual,0
7425,memory,0
7426,system,0
7427,will,0
7428,need,0
7429,to,0
7430,be,0
7431,modified,0
7432,instead,0
7433,of,0
7434,the,0
7435,buffer,0
7436,cache,0
7437,<NULL>.,0
7438,16.9.4.,0
7439,,0
7440,The,0
7441,LINK,0
7442,operation,0
7443,creates,0
7444,an,0
7445,additional,0
7446,newname,Variable
7447,for,0
7448,the,0
7449,file,0
7450,represented,0
7451,by,0
7452,the,0
7453,saved filehandle,Variable
7454,,0
7455,as,0
7456,set,0
7457,by,0
7458,the,0
7459,SAVEFH,0
7460,"operation,",0
7461,in,0
7462,the,0
7463,directory represented by the current filehandl,Variable
7464,,0
7465,<NULL>.,0
7466,,0
7467,The,0
7468,existing,0
7469,file,0
7470,and,0
7471,the,0
7472,target,0
7473,directory,0
7474,must,0
7475,reside,0
7476,within,0
7477,the,0
7478,same,0
7479,file,0
7480,system,0
7481,on,0
7482,the,0
7483,server,0
7484,<NULL>.,0
7485,,0
7486,On,0
7487,success,Value
7488,,0
7489,the,0
7490,current filehandle,Variable
7491,will,0
7492,continue,0
7493,to,0
7494,be,0
7495,the,0
7496,target directory,Variable
7497,<NULL>,Variable
7498,,0
7499,,0
7500,If,0
7501,an,0
7502,object,Variable
7503,exists,0
7504,in,0
7505,the,0
7506,target,0
7507,directory,0
7508,with,0
7509,the,0
7510,same,0
7511,name,0
7512,as,0
7513,newname,Variable
7514,,0
7515,the,0
7516,server,0
7517,must,0
7518,return,0
7519,NFS4ERR_EXIST,Value
7520,<NULL>,Variable
7521,For,0
7522,the,0
7523,target,0
7524,"directory,",0
7525,the,0
7526,server,0
7527,returns,0
7528,change_info4,0
7529,information,0
7530,in,0
7531,cinfo,Variable
7532,<NULL>.,0
7533,,0
7534,With,0
7535,the,0
7536,atomic,0
7537,field,0
7538,of,0
7539,the,0
7540,change_info4,0
7541,"struct,",0
7542,the,0
7543,server,0
7544,will,0
7545,indicate,0
7546,if,0
7547,the,0
7548,before,0
7549,and,0
7550,after,0
7551,change,0
7552,attributes,0
7553,were,0
7554,obtained,0
7555,atomically,0
7556,with,0
7557,respect,0
7558,to,0
7559,the,0
7560,link,0
7561,creation,0
7562,If,0
7563,newname,Variable
7564,has,0
7565,a,0
7566,length,0
7567,of,0
7568,0 (zero,Value
7569,",",0
7570,or,0
7571,if,0
7572,newname,Variable
7573,does,0
7574,not,0
7575,obey,0
7576,the,0
7577,UTF-8 definition,Value
7578,,0
7579,the,0
7580,error,0
7581,NFS4ERR_INVAL,0
7582,will,0
7583,be,0
7584,returned,0
7585,<NULL>,Variable
7586,16.9.5.,0
7587,,0
7588,Changes,0
7589,to,0
7590,any,0
7591,property,0
7592,of,0
7593,the,0
7594,"""hard""",0
7595,linked,0
7596,files,0
7597,are,0
7598,reflected,0
7599,in,0
7600,all,0
7601,of,0
7602,the,0
7603,linked,0
7604,files,0
7605,<NULL>.,0
7606,,0
7607,When,0
7608,a,0
7609,link,0
7610,is,0
7611,made,0
7612,to,0
7613,a,0
7614,"file,",0
7615,the,0
7616,attributes,0
7617,for,0
7618,the,0
7619,file,0
7620,should,0
7621,have,0
7622,a,0
7623,value,0
7624,for,0
7625,numlinks,0
7626,that,0
7627,is,0
7628,one,0
7629,greater,0
7630,than,0
7631,the,0
7632,value,0
7633,before,0
7634,the,0
7635,LINK,0
7636,operation,0
7637,The,0
7638,statement,0
7639,"""file",0
7640,and,0
7641,the,0
7642,target,0
7643,directory,0
7644,must,0
7645,reside,0
7646,within,0
7647,the,0
7648,same,0
7649,file,0
7650,system,0
7651,on,0
7652,the,0
7653,"server""",0
7654,means,0
7655,that,0
7656,the,0
7657,fsid,0
7658,fields,0
7659,in,0
7660,the,0
7661,attributes,0
7662,for,0
7663,the,0
7664,objects,0
7665,are,0
7666,the,0
7667,same,0
7668,<NULL>.,0
7669,,0
7670,If,0
7671,they,0
7672,reside,0
7673,on,0
7674,different,0
7675,file,0
7676,"systems,",0
7677,the,0
7678,error,0
7679,NFS4ERR_XDEV,0
7680,is,0
7681,returned,0
7682,<NULL>.,0
7683,,0
7684,This,0
7685,error,0
7686,may,0
7687,be,0
7688,returned,0
7689,by,0
7690,some,0
7691,servers,0
7692,when,0
7693,there,0
7694,is,0
7695,an,0
7696,internal,0
7697,partitioning,0
7698,of,0
7699,a,0
7700,file,0
7701,system,0
7702,that,0
7703,the,0
7704,LINK,0
7705,operation,0
7706,would,0
7707,violate,0
7708,On,0
7709,some,0
7710,"servers,",0
7711,""".""",0
7712,and,0
7713,"""..""",0
7714,are,0
7715,illegal,0
7716,values,0
7717,for,0
7718,newname,Variable
7719,,0
7720,and,0
7721,the,0
7722,error,0
7723,NFS4ERR_BADNAME,0
7724,will,0
7725,be,0
7726,returned,0
7727,if,0
7728,they,0
7729,are,0
7730,specified,0
7731,When,0
7732,the,0
7733,current filehandle,Variable
7734,designates,0
7735,a,0
7736,named,0
7737,attribute,0
7738,directory,0
7739,and,0
7740,the,0
7741,object,0
7742,to,0
7743,be,0
7744,linked,0
7745,(the,0
7746,saved filehandle,Variable
7747,,0
7748,is,0
7749,not,0
7750,a,0
7751,named,0
7752,attribute,0
7753,for,0
7754,the,0
7755,same,0
7756,"object,",0
7757,the,0
7758,error,0
7759,NFS4ERR_XDEV MUST,Value
7760,be,0
7761,returned,0
7762,<NULL>,Variable
7763,,0
7764,,0
7765,When,0
7766,the,0
7767,saved filehandle,Variable
7768,designates,0
7769,a,0
7770,named,0
7771,attribute,0
7772,and,0
7773,the,0
7774,current filehandle,Variable
7775,is,0
7776,not,0
7777,the,0
7778,appropriate,0
7779,named,0
7780,attribute,0
7781,"directory,",0
7782,the,0
7783,error,0
7784,NFS4ERR_XDEV,Value
7785,MUST,0
7786,also,0
7787,be,0
7788,returned,0
7789,<NULL>,Variable
7790,When,0
7791,the,0
7792,current filehandle,Variable
7793,designates,0
7794,a,0
7795,named,0
7796,attribute,0
7797,directory,0
7798,and,0
7799,the,0
7800,object,0
7801,to,0
7802,be,0
7803,linked,0
7804,(the,0
7805,saved filehandle,Variable
7806,,0
7807,is,0
7808,a,0
7809,named,0
7810,attribute,0
7811,within,0
7812,that,0
7813,"directory,",0
7814,the,0
7815,server,0
7816,MAY,0
7817,return,0
7818,the,0
7819,error,0
7820,NFS4ERR_NOTSUPP,Value
7821,<NULL>,Variable
7822,In,0
7823,the,0
7824,case,0
7825,that,0
7826,newname,Variable
7827,is,0
7828,already,0
7829,linked,0
7830,to,0
7831,the,0
7832,file,0
7833,represented,0
7834,by,0
7835,the,0
7836,saved filehandle,Variable
7837,,0
7838,the,0
7839,server,0
7840,will,0
7841,return,0
7842,NFS4ERR_EXIST,Value
7843,<NULL>,Variable
7844,Note,0
7845,that,0
7846,symbolic,0
7847,links,0
7848,are,0
7849,created,0
7850,with,0
7851,the,0
7852,CREATE,0
7853,operation,0
7854,16.6.4.,0
7855,,0
7856,DELEGRETURN,0
7857,returns,0
7858,the,0
7859,delegation,0
7860,represented,0
7861,by,0
7862,the,0
7863,current filehandle,Variable
7864,and,0
7865,stateid,Variable
7866,<NULL>,Variable
7867,Delegations,0
7868,may,0
7869,be,0
7870,returned,0
7871,when,0
7872,recalled,0
7873,or,0
7874,voluntarily,0
7875,"(i.e.,",0
7876,before,0
7877,the,0
7878,server,0
7879,has,0
7880,recalled,0
7881,them).,0
7882,,0
7883,In,0
7884,either,0
7885,"case,",0
7886,the,0
7887,client,0
7888,must,0
7889,properly,0
7890,propagate,0
7891,state,0
7892,changed,0
7893,under,0
7894,the,0
7895,context,0
7896,of,0
7897,the,0
7898,delegation,0
7899,to,0
7900,the,0
7901,server,0
7902,before,0
7903,returning,0
7904,the,0
7905,delegation,0
7906,16.5.4.,0
7907,,0
7908,DELEGPURGE,0
7909,purges,0
7910,all,0
7911,of,0
7912,the,0
7913,delegations,0
7914,awaiting,0
7915,recovery,0
7916,for,0
7917,a,0
7918,given,0
7919,client,0
7920,<NULL>.,0
7921,,0
7922,This,0
7923,is,0
7924,useful,0
7925,for,0
7926,clients,0
7927,that,0
7928,do,0
7929,not,0
7930,commit,0
7931,delegation,0
7932,information,0
7933,to,0
7934,stable,0
7935,"storage,",0
7936,to,0
7937,indicate,0
7938,that,0
7939,conflicting,0
7940,requests,0
7941,need,0
7942,not,0
7943,be,0
7944,delayed,0
7945,by,0
7946,the,0
7947,server,0
7948,awaiting,0
7949,recovery,0
7950,of,0
7951,delegation,0
7952,information,0
7953,This,0
7954,operation,0
7955,is,0
7956,provided,0
7957,to,0
7958,support,0
7959,clients,0
7960,that,0
7961,record,0
7962,delegation,0
7963,information,0
7964,in,0
7965,stable,0
7966,storage,0
7967,on,0
7968,the,0
7969,client,0
7970,<NULL>.,0
7971,,0
7972,In,0
7973,this,0
7974,"case,",0
7975,DELEGPURGE,0
7976,should,0
7977,be,0
7978,issued,0
7979,immediately,0
7980,after,0
7981,doing,0
7982,delegation,0
7983,recovery,0
7984,(using,0
7985,CLAIM_DELEGATE_PREV),0
7986,on,0
7987,all,0
7988,delegations,0
7989,known,0
7990,to,0
7991,the,0
7992,client,0
7993,<NULL>.,0
7994,,0
7995,Doing,0
7996,so,0
7997,will,0
7998,notify,0
7999,the,0
8000,server,0
8001,that,0
8002,no,0
8003,additional,0
8004,delegations,0
8005,for,0
8006,the,0
8007,client,0
8008,will,0
8009,be,0
8010,"recovered,",0
8011,allowing,0
8012,it,0
8013,to,0
8014,free,0
8015,resources,0
8016,and,0
8017,avoid,0
8018,delaying,0
8019,other,0
8020,clients,0
8021,who,0
8022,make,0
8023,requests,0
8024,that,0
8025,conflict,0
8026,with,0
8027,the,0
8028,unrecovered,0
8029,delegations,0
8030,<NULL>.,0
8031,,0
8032,All,0
8033,clients,0
8034,SHOULD,0
8035,use,0
8036,DELEGPURGE,0
8037,as,0
8038,part,0
8039,of,0
8040,recovery,0
8041,once,0
8042,it,0
8043,is,0
8044,known,0
8045,that,0
8046,no,0
8047,further,0
8048,CLAIM_DELEGATE_PREV,0
8049,recovery,0
8050,will,0
8051,be,0
8052,done,0
8053,<NULL>.,0
8054,,0
8055,This,0
8056,includes,0
8057,clients,0
8058,that,0
8059,do,0
8060,not,0
8061,record,0
8062,delegation,0
8063,information,0
8064,in,0
8065,stable,0
8066,"storage,",0
8067,who,0
8068,would,0
8069,then,0
8070,do,0
8071,a,0
8072,DELEGPURGE,0
8073,immediately,0
8074,after,0
8075,SETCLIENTID_CONFIRM,0
8076,The,0
8077,set,0
8078,of,0
8079,delegations,0
8080,known,0
8081,to,0
8082,the,0
8083,server,0
8084,and,0
8085,the,0
8086,client,0
8087,may,0
8088,be,0
8089,different,0
8090,<NULL>.,0
8091,,0
8092,The,0
8093,reasons,0
8094,for,0
8095,this,0
8096,,0
8097,,0
8098,,0
8099,o,0
8100,,0
8101,A,0
8102,client,0
8103,may,0
8104,fail,0
8105,after,0
8106,making,0
8107,a,0
8108,request,0
8109,that,0
8110,resulted,0
8111,in,0
8112,delegation,0
8113,but,0
8114,before,0
8115,it,0
8116,received,0
8117,the,0
8118,results,0
8119,and,0
8120,committed,0
8121,them,0
8122,to,0
8123,the,0
8124,client's,0
8125,stable,0
8126,storage,0
8127,,0
8128,,0
8129,,0
8130,o,0
8131,,0
8132,A,0
8133,client,0
8134,may,0
8135,fail,0
8136,after,0
8137,deleting,0
8138,its,0
8139,indication,0
8140,that,0
8141,a,0
8142,delegation,0
8143,exists,0
8144,but,0
8145,before,0
8146,the,0
8147,delegation,0
8148,return,0
8149,is,0
8150,fully,0
8151,processed,0
8152,by,0
8153,the,0
8154,server,0
8155,,0
8156,,0
8157,,0
8158,o,0
8159,,0
8160,In,0
8161,the,0
8162,case,0
8163,in,0
8164,which,0
8165,the,0
8166,server,0
8167,and,0
8168,the,0
8169,client,0
8170,"restart,",0
8171,the,0
8172,server,0
8173,may,0
8174,have,0
8175,limited,0
8176,persistent,0
8177,recording,0
8178,of,0
8179,delegations,0
8180,to,0
8181,a,0
8182,subset,0
8183,of,0
8184,those,0
8185,in,0
8186,existence,0
8187,,0
8188,,0
8189,,0
8190,o,0
8191,,0
8192,A,0
8193,client,0
8194,may,0
8195,have,0
8196,only,0
8197,persistently,0
8198,recorded,0
8199,information,0
8200,about,0
8201,a,0
8202,subset,0
8203,of,0
8204,delegations,0
8205,The,0
8206,server,0
8207,MAY,0
8208,support,0
8209,"DELEGPURGE,",0
8210,but,0
8211,its,0
8212,support,0
8213,or,0
8214,non-support,0
8215,should,0
8216,match,0
8217,that,0
8218,of,0
8219,,0
8220,,0
8221,,0
8222,o,0
8223,,0
8224,A,0
8225,server,0
8226,may,0
8227,support,0
8228,both,0
8229,DELEGPURGE,0
8230,and,0
8231,CLAIM_DELEGATE_PREV,0
8232,<NULL>.,0
8233,,0
8234,,0
8235,,0
8236,o,0
8237,,0
8238,A,0
8239,server,0
8240,may,0
8241,support,0
8242,neither,0
8243,DELEGPURGE,0
8244,nor,0
8245,CLAIM_DELEGATE_PREV,0
8246,This,0
8247,fact,0
8248,allows,0
8249,a,0
8250,client,0
8251,starting,0
8252,up,0
8253,to,0
8254,determine,0
8255,if,0
8256,the,0
8257,server,0
8258,is,0
8259,prepared,0
8260,to,0
8261,support,0
8262,persistent,0
8263,storage,0
8264,of,0
8265,delegation,0
8266,information,0
8267,and,0
8268,thus,0
8269,whether,0
8270,it,0
8271,may,0
8272,use,0
8273,write-back,0
8274,caching,0
8275,to,0
8276,local,0
8277,persistent,0
8278,"storage,",0
8279,relying,0
8280,on,0
8281,CLAIM_DELEGATE_PREV,0
8282,recovery,0
8283,to,0
8284,allow,0
8285,such,0
8286,changed,0
8287,data,0
8288,to,0
8289,be,0
8290,flushed,0
8291,safely,0
8292,to,0
8293,the,0
8294,server,0
8295,in,0
8296,the,0
8297,event,0
8298,of,0
8299,client,0
8300,restart,0
8301,16.12.4.,0
8302,,0
8303,The,0
8304,LOCKU,0
8305,operation,0
8306,unlocks,0
8307,the,0
8308,byte-range,0
8309,lock,0
8310,specified,0
8311,by,0
8312,the,0
8313,parameters,0
8314,<NULL>.,0
8315,,0
8316,The,0
8317,client,0
8318,may,0
8319,set,0
8320,the,0
8321,locktype,0
8322,field,0
8323,to,0
8324,any,0
8325,value,0
8326,that,0
8327,is,0
8328,legal,0
8329,for,0
8330,the,0
8331,nfs_lock_type4,0
8332,enumerated,0
8333,"type,",0
8334,and,0
8335,the,0
8336,server,0
8337,MUST,0
8338,accept,0
8339,any,0
8340,legal,0
8341,value,0
8342,for,0
8343,locktype,0
8344,<NULL>.,0
8345,,0
8346,Any,0
8347,legal,0
8348,value,0
8349,for,0
8350,locktype,0
8351,has,0
8352,no,0
8353,effect,0
8354,on,0
8355,the,0
8356,success,0
8357,or,0
8358,failure,0
8359,of,0
8360,the,0
8361,LOCKU,0
8362,operation,0
8363,The,0
8364,ranges,0
8365,are,0
8366,specified,0
8367,as,0
8368,for,0
8369,LOCK,0
8370,<NULL>.,0
8371,,0
8372,The,0
8373,NFS4ERR_INVAL,Value
8374,and,0
8375,NFS4ERR_BAD_RANGE,Value
8376,errors,0
8377,are,0
8378,returned,0
8379,under,0
8380,the,0
8381,same,0
8382,circumstances,0
8383,as,0
8384,,0
8385,for,0
8386,LOCK,0
8387,<NULL>,Variable
8388,On,0
8389,success,Value
8390,,0
8391,the,0
8392,current filehandle,Variable
8393,retains,0
8394,its,0
8395,value,Variable
8396,<NULL>,Variable
8397,16.12.5.,0
8398,,0
8399,If,0
8400,the,0
8401,area,0
8402,to,0
8403,be,0
8404,unlocked,0
8405,does,0
8406,not,0
8407,correspond,0
8408,exactly,0
8409,to,0
8410,a,0
8411,lock,0
8412,actually,0
8413,held,0
8414,by,0
8415,the,0
8416,"lock-owner,",0
8417,the,0
8418,server,0
8419,may,0
8420,return,0
8421,the,0
8422,error,0
8423,NFS4ERR_LOCK_RANGE,Value
8424,<NULL>,Variable
8425,,0
8426,,0
8427,This,0
8428,includes,0
8429,the,0
8430,cases,0
8431,where,0
8432,(1),0
8433,the,0
8434,area,0
8435,is,0
8436,not,0
8437,"locked,",0
8438,(2),0
8439,the,0
8440,area,0
8441,is,0
8442,a,0
8443,sub-range,0
8444,of,0
8445,the,0
8446,area,0
8447,"locked,",0
8448,(3),0
8449,it,0
8450,overlaps,0
8451,the,0
8452,area,0
8453,locked,0
8454,without,0
8455,matching,0
8456,"exactly,",0
8457,or,0
8458,(4),0
8459,the,0
8460,area,0
8461,specified,0
8462,includes,0
8463,multiple,0
8464,locks,0
8465,held,0
8466,by,0
8467,the,0
8468,lock-owner,0
8469,<NULL>.,0
8470,,0
8471,In,0
8472,all,0
8473,of,0
8474,these,0
8475,"cases,",0
8476,allowed,0
8477,by,0
8478,POSIX,0
8479,locking,0
8480,[fcntl],0
8481,"semantics,",0
8482,a,0
8483,client,0
8484,receiving,0
8485,this,0
8486,error,0
8487,"should,",0
8488,if,0
8489,it,0
8490,desires,0
8491,support,0
8492,for,0
8493,such,0
8494,"operations,",0
8495,simulate,0
8496,the,0
8497,operation,0
8498,using,0
8499,LOCKU,0
8500,on,0
8501,ranges,0
8502,corresponding,0
8503,to,0
8504,locks,0
8505,it,0
8506,actually,0
8507,"holds,",0
8508,possibly,0
8509,followed,0
8510,by,0
8511,LOCK,0
8512,requests,0
8513,for,0
8514,the,0
8515,sub-ranges,0
8516,not,0
8517,being,0
8518,unlocked,0
8519,When,0
8520,a,0
8521,client,Variable
8522,holds,0
8523,an,0
8524,OPEN_DELEGATE_WRITE,Value
8525,"delegation,",0
8526,it,0
8527,may,0
8528,choose,0
8529,(see,0
8530,Section,0
8531,16.10.5),0
8532,to,0
8533,handle,0
8534,LOCK,0
8535,requests,0
8536,locally,0
8537,<NULL>.,0
8538,,0
8539,In,0
8540,such,0
8541,a,0
8542,"case,",0
8543,LOCKU,0
8544,requests,0
8545,will,0
8546,similarly,0
8547,be,0
8548,handled,0
8549,locally,0
