,entity,tag,Sentence #,POS
4280,object,0,0,NN
4281,in,0,0,IN
4282,the,0,0,DT
4283,future,0,0,NN
4284,NULL.,0,0,NNP
4285,This,0,0,DT
4286,is,0,0,VBZ
4287,because,0,0,IN
4288,access,0,0,NN
4289,rights,0,0,NNS
4290,can,0,0,MD
4291,be,0,0,VB
4292,revoked,0,0,VBN
4293,by,0,0,IN
4294,the,0,0,DT
4295,server,0,0,NN
4296,at,0,0,IN
4297,any,0,0,DT
4298,time,0,0,NN
4299,The,0,0,DT
4300,following,0,0,VBG
4301,access,0,0,NN
4302,permissions,0,0,NNS
4303,may,0,0,MD
4304,be,0,0,VB
4305,ACCESS4_READ:,0,0,NN
4306,Read,0,0,VB
4307,data,0,0,NNS
4308,from,0,0,IN
4309,file,0,0,NN
4310,or,0,0,CC
4311,read,0,0,NN
4312,a,0,0,DT
4313,directory,0,0,NN
4314,ACCESS4_LOOKUP:,0,0,NN
4315,Look,0,0,VB
4316,up,0,0,RB
4317,a,0,0,DT
4318,name,0,0,NN
4319,in,0,0,IN
4320,a,0,0,DT
4321,directory,0,0,NN
4322,no,0,0,DT
4323,meaning,0,0,NN
4324,for,0,0,IN
4325,non-directory,0,0,JJ
4326,objects,0,0,NNS
4327,NULL.,0,0,NNP
4328,ACCESS4_MODIFY:,0,0,NN
4329,Rewrite,0,0,VB
4330,existing,0,0,VBG
4331,file,0,0,NN
4332,data,0,0,NNS
4333,or,0,0,CC
4334,modify,0,0,NN
4335,existing,0,0,VBG
4336,directory,0,0,NN
4337,entries,0,0,NNS
4338,NULL.,0,0,NNP
4339,ACCESS4_EXTEND:,0,0,NN
4340,Write,0,0,VB
4341,new,0,0,JJ
4342,data,0,0,NNS
4343,or,0,0,CC
4344,add,0,0,VB
4345,directory,0,0,NN
4346,entries,0,0,NNS
4347,ACCESS4_DELETE:,0,0,NN
4348,Delete,0,0,NNP
4349,an,0,0,DT
4350,existing,0,0,VBG
4351,directory,0,0,NN
4352,entry,0,0,NN
4353,NULL.,0,0,NNP
4354,ACCESS4_EXECUTE:,0,0,NN
4355,Execute,0,0,NN
4356,file,0,0,NN
4357,no,0,0,DT
4358,meaning,0,0,NN
4359,for,0,0,IN
4360,a,0,0,DT
4361,directory,0,0,NN
4362,NULL.,0,0,NNP
4363,On,0,0,IN
4364,success,Value,0,NN
4365,the,0,0,DT
4366,current,Variable,0,JJ
4367,filehandle,Variable,0,NN
4368,retains,0,0,NNS
4369,its,Variable,0,PRP$
4370,value,Variable,0,NN
4371,NULL,Variable,0,NN
4372,16.1.5.,0,0,CD
4373,In,0,0,IN
4374,general,0,0,JJ
4375,it,0,0,PRP
4376,is,0,0,VBZ
4377,not,0,0,RB
4378,sufficient,0,0,NN
4379,for,0,0,IN
4380,the,0,0,DT
4381,client,0,0,NN
4382,to,0,0,TO
4383,attempt,0,0,NN
4384,to,0,0,TO
4385,deduce,0,0,NN
4386,access,0,0,NN
4387,permissions,0,0,NNS
4388,by,0,0,IN
4389,inspecting,0,0,VBG
4390,the,0,0,DT
4391,uid,0,0,NN
4392,gid,0,0,NN
4393,and,0,0,CC
4394,mode,0,0,NN
4395,fields,0,0,NNS
4396,in,0,0,IN
4397,the,0,0,DT
4398,file,0,0,NN
4399,attributes,0,0,NNS
4400,or,0,0,CC
4401,by,0,0,IN
4402,attempting,0,0,VBG
4403,to,0,0,TO
4404,interpret,0,0,NN
4405,the,0,0,DT
4406,contents,0,0,NNS
4407,of,0,0,IN
4408,the,0,0,DT
4409,ACL,0,0,NN
4410,attribute,0,0,NN
4411,NULL.,0,0,NNP
4412,This,0,0,DT
4413,is,0,0,VBZ
4414,because,0,0,IN
4415,the,0,0,DT
4416,server,0,0,NN
4417,may,0,0,MD
4418,perform,0,0,NN
4419,uid,0,0,NN
4420,or,0,0,CC
4421,gid,0,0,NN
4422,mapping,0,0,NN
4423,or,0,0,CC
4424,enforce,0,0,NN
4425,additional,0,0,JJ
4426,access,0,0,NN
4427,control,0,0,NN
4428,restrictions,0,0,NNS
4429,NULL.,0,0,NNP
4430,It,0,0,PRP
4431,is,0,0,VBZ
4432,also,0,0,RB
4433,possible,0,0,JJ
4434,that,0,0,IN
4435,the,0,0,DT
4436,server,0,0,NN
4437,may,0,0,MD
4438,not,0,0,RB
4439,be,0,0,VB
4440,in,0,0,IN
4441,the,0,0,DT
4442,same,0,0,JJ
4443,ID,0,0,NN
4444,space,0,0,NN
4445,as,0,0,IN
4446,the,0,0,DT
4447,client,0,0,NN
4448,NULL.,0,0,NNP
4449,In,0,0,IN
4450,these,0,0,DT
4451,cases,0,0,NNS
4452,and,0,0,CC
4453,perhaps,0,0,RB
4454,others,0,0,NNS
4455,the,0,0,DT
4456,client,0,0,NN
4457,cannot,0,0,MD
4458,reliably,0,0,RB
4459,perform,0,0,NN
4460,an,0,0,DT
4461,access,0,0,NN
4462,check,0,0,NN
4463,with,0,0,IN
4464,only,0,0,RB
4465,current,0,0,JJ
4466,file,0,0,NN
4467,attributes,0,0,NNS
4468,NULL.,0,0,NNP
4469,In,0,0,IN
4470,the,0,0,DT
4471,NFSv2,0,0,NN
4472,protocol,0,0,NN
4473,the,0,0,DT
4474,only,0,0,RB
4475,reliable,0,0,JJ
4476,way,0,0,NN
4477,to,0,0,TO
4478,determine,0,0,NN
4479,whether,0,0,IN
4480,an,0,0,DT
4481,operation,0,0,NN
4482,was,0,0,VBD
4483,allowed,0,0,VBN
4484,was,0,0,VBD
4485,to,0,0,TO
4486,try,0,0,NN
4487,it,0,0,PRP
4488,and,0,0,CC
4489,see,0,0,VB
4490,if,0,0,IN
4491,it,0,0,PRP
4492,succeeded,0,0,VBN
4493,or,0,0,CC
4494,failed,0,0,VBD
4495,NULL.,0,0,NNP
4496,Using,0,0,VBG
4497,the,0,0,DT
4498,ACCESS,0,0,NN
4499,operation,0,0,NN
4500,in,0,0,IN
4501,the,0,0,DT
4502,NFSv4,0,0,NN
4503,protocol,0,0,NN
4504,the,0,0,DT
4505,client,0,0,NN
4506,can,0,0,MD
4507,ask,0,0,NN
4508,the,0,0,DT
4509,server,0,0,NN
4510,to,0,0,TO
4511,indicate,0,0,NN
4512,whether,0,0,IN
4513,or,0,0,CC
4514,not,0,0,RB
4515,one,0,0,CD
4516,or,0,0,CC
4517,more,0,0,RBR
4518,classes,0,0,NNS
4519,of,0,0,IN
4520,operations,0,0,NNS
4521,are,0,0,VBP
4522,permitted,0,0,VBN
4523,NULL.,0,0,NNP
4524,The,0,0,DT
4525,ACCESS,0,0,NN
4526,operation,0,0,NN
4527,is,0,0,VBZ
4528,provided,0,0,VBN
4529,to,0,0,TO
4530,allow,0,0,VB
4531,clients,0,0,NNS
4532,to,0,0,TO
4533,check,0,0,NN
4534,before,0,0,IN
4535,doing,0,0,VBG
4536,a,0,0,DT
4537,series,0,0,NN
4538,of,0,0,IN
4539,operations,0,0,NNS
4540,that,0,0,IN
4541,might,0,0,MD
4542,result,0,0,NN
4543,in,0,0,IN
4544,an,0,0,DT
4545,access,0,0,NN
4546,failure,0,0,NN
4547,NULL.,0,0,NNP
4548,The,0,0,DT
4549,OPEN,0,0,JJ
4550,operation,0,0,NN
4551,provides,0,0,VBZ
4552,a,0,0,DT
4553,point,0,0,NN
4554,where,0,0,WRB
4555,the,0,0,DT
4556,server,0,0,NN
4557,can,0,0,MD
4558,verify,0,0,NN
4559,access,0,0,NN
4560,to,0,0,TO
4561,the,0,0,DT
4562,file,0,0,NN
4563,object,0,0,NN
4564,and,0,0,CC
4565,the,0,0,DT
4566,method,0,0,NN
4567,to,0,0,TO
4568,return,0,0,NN
4569,that,0,0,IN
4570,information,0,0,NN
4571,to,0,0,TO
4572,the,0,0,DT
4573,client,0,0,NN
4574,NULL.,0,0,NNP
4575,The,0,0,DT
4576,ACCESS,0,0,NN
4577,operation,0,0,NN
4578,is,0,0,VBZ
4579,still,0,0,RB
4580,useful,0,0,JJ
4581,for,0,0,IN
4582,directory,0,0,NN
4583,operations,0,0,NNS
4584,or,0,0,CC
4585,for,0,0,IN
4586,use,0,0,NN
4587,in,0,0,IN
4588,the,0,0,DT
4589,case,0,0,NN
4590,where,0,0,WRB
4591,the,0,0,DT
4592,UNIX,0,0,NN
4593,API,0,0,NN
4594,"""access""",0,0,``
4595,is,0,0,VBZ
4596,used,0,0,VBN
4597,on,0,0,IN
4598,the,0,0,DT
4599,client,0,0,NN
4600,NULL.,0,0,NNP
4601,The,0,0,DT
4602,information,0,0,NN
4603,returned,0,0,VBN
4604,by,0,0,IN
4605,the,0,0,DT
4606,server,0,0,NN
4607,in,0,0,IN
4608,response,0,0,NN
4609,to,0,0,TO
4610,an,0,0,DT
4611,ACCESS,0,0,NN
4612,call,0,0,NN
4613,is,0,0,VBZ
4614,not,0,0,RB
4615,permanent,0,0,NN
4616,NULL.,0,0,NNP
4617,It,0,0,PRP
4618,was,0,0,VBD
4619,correct,0,0,NN
4620,at,0,0,IN
4621,the,0,0,DT
4622,exact,0,0,NN
4623,time,0,0,NN
4624,that,0,0,IN
4625,the,0,0,DT
4626,server,0,0,NN
4627,performed,0,0,VBN
4628,the,0,0,DT
4629,checks,0,0,NNS
4630,but,0,0,CC
4631,not,0,0,RB
4632,necessarily,0,0,RB
4633,afterward,0,0,RB
4634,NULL.,0,0,NNP
4635,The,0,0,DT
4636,server,0,0,NN
4637,can,0,0,MD
4638,revoke,0,0,NN
4639,access,0,0,NN
4640,permission,0,0,NN
4641,at,0,0,IN
4642,any,0,0,DT
4643,time,0,0,NN
4644,NULL.,0,0,NNP
4645,The,0,0,DT
4646,client,0,0,NN
4647,should,0,0,MD
4648,use,0,0,NN
4649,the,0,0,DT
4650,effective,0,0,JJ
4651,credentials,0,0,NNS
4652,of,0,0,IN
4653,the,0,0,DT
4654,user,0,0,NN
4655,to,0,0,TO
4656,build,0,0,NN
4657,the,0,0,DT
4658,authentication,0,0,NN
4659,information,0,0,NN
4660,in,0,0,IN
4661,the,0,0,DT
4662,ACCESS,0,0,NN
4663,request,0,0,NN
4664,used,0,0,VBN
4665,to,0,0,TO
4666,determine,0,0,NN
4667,access,0,0,NN
4668,rights,0,0,NNS
4669,NULL.,0,0,NNP
4670,It,0,0,PRP
4671,is,0,0,VBZ
4672,the,0,0,DT
4673,effective,0,0,JJ
4674,user,0,0,NN
4675,and,0,0,CC
4676,group,0,0,NN
4677,credentials,0,0,NNS
4678,that,0,0,IN
4679,are,0,0,VBP
4680,used,0,0,VBN
4681,in,0,0,IN
4682,subsequent,0,0,NN
4683,READ,0,0,VB
4684,and,0,0,CC
4685,WRITE,0,0,VB
4686,operations.,0,0,NNS
4687,Many,0,0,JJ
4688,implementations,0,0,NNS
4689,do,0,0,VB
4690,not,0,0,RB
4691,directly,0,0,RB
4692,support,0,0,NN
4693,the,0,0,DT
4694,ACCESS4_DELETE,0,0,NN
4695,permission,0,0,NN
4696,NULL.,0,0,NNP
4697,Operating,0,0,NN
4698,systems,0,0,NNS
4699,like,0,0,IN
4700,UNIX,0,0,NN
4701,will,0,0,MD
4702,ignore,0,0,NN
4703,the,0,0,DT
4704,ACCESS4_DELETE,0,0,NN
4705,bit,0,0,NN
4706,if,0,0,IN
4707,set,0,0,NN
4708,on,0,0,IN
4709,an,0,0,DT
4710,access,0,0,NN
4711,request,0,0,NN
4712,on,0,0,IN
4713,a,0,0,DT
4714,non-directory,0,0,JJ
4715,object,0,0,NN
4716,NULL.,0,0,NNP
4717,In,0,0,IN
4718,these,0,0,DT
4719,systems,0,0,NNS
4720,delete,0,0,NN
4721,permission,0,0,NN
4722,on,0,0,IN
4723,a,0,0,DT
4724,file,0,0,NN
4725,is,0,0,VBZ
4726,determined,0,0,VBN
4727,by,0,0,IN
4728,the,0,0,DT
4729,access,0,0,NN
4730,permissions,0,0,NNS
4731,on,0,0,IN
4732,the,0,0,DT
4733,directory,0,0,NN
4734,in,0,0,IN
4735,which,0,0,WDT
4736,the,0,0,DT
4737,file,0,0,NN
4738,resides,0,0,NNS
4739,instead,0,0,RB
4740,of,0,0,IN
4741,being,0,0,VBG
4742,determined,0,0,VBN
4743,by,0,0,IN
4744,the,0,0,DT
4745,permissions,0,0,NNS
4746,of,0,0,IN
4747,the,0,0,DT
4748,file,0,0,NN
4749,itself.,0,0,PRP
4750,Therefore,0,0,RB
4751,the,0,0,DT
4752,mask,0,0,NN
4753,returned,0,0,VBN
4754,enumerating,0,0,VBG
4755,which,0,0,WDT
4756,access,0,0,NN
4757,rights,0,0,NNS
4758,can,0,0,MD
4759,be,0,0,VB
4760,supported,0,0,VBN
4761,will,0,0,MD
4762,have,0,0,VB
4763,the,0,0,DT
4764,ACCESS4_DELETE,0,0,NN
4765,value,0,0,NN
4766,set,0,0,NN
4767,to,0,0,TO
4768,0,0,0,CD
4769,NULL.,0,0,NNP
4770,This,0,0,DT
4771,indicates,0,0,NNS
4772,to,0,0,TO
4773,the,0,0,DT
4774,client,0,0,NN
4775,that,0,0,IN
4776,the,0,0,DT
4777,server,0,0,NN
4778,was,0,0,VBD
4779,unable,0,0,JJ
4780,to,0,0,TO
4781,check,0,0,NN
4782,that,0,0,IN
4783,particular,0,0,JJ
4784,access,0,0,NN
4785,right,0,0,NN
4786,NULL.,0,0,NNP
4787,The,0,0,DT
4788,ACCESS4_DELETE,0,0,NN
4789,bit,0,0,NN
4790,in,0,0,IN
4791,the,0,0,DT
4792,access,0,0,NN
4793,mask,0,0,NN
4794,returned,0,0,VBN
4795,will,0,0,MD
4796,then,0,0,RB
4797,be,0,0,VB
4798,ignored,0,0,VBN
4799,by,0,0,IN
4800,the,0,0,DT
4801,client,0,0,NN
4802,NULL.,0,0,NNP
4803,16.13.4.,0,0,CD
4804,This,0,0,DT
4805,operation,0,0,NN
4806,performs,0,0,NNS
4807,a,0,0,DT
4808,LOOKUP,0,0,NN
4809,or,0,0,CC
4810,finds,0,0,NNS
4811,a,0,0,DT
4812,file,0,0,NN
4813,system,0,0,NN
4814,object,0,0,NN
4815,using,0,0,VBG
4816,the,0,0,DT
4817,directory,0,0,NN
4818,specified,0,0,VBN
4819,by,0,0,IN
4820,the,0,0,DT
4821,current,Variable,0,JJ
4822,filehandle,Variable,0,NN
4823,NULL.,0,0,NNP
4824,LOOKUP,0,0,NN
4825,evaluates,0,0,NNS
4826,the,0,0,DT
4827,component,0,0,NN
4828,and,0,0,CC
4829,if,0,0,IN
4830,the,0,0,DT
4831,object,0,0,NN
4832,exists,0,0,NNS
4833,the,0,0,DT
4834,current,0,0,JJ
4835,filehandle,0,0,NN
4836,is,0,0,VBZ
4837,replaced,0,0,VBN
4838,with,0,0,IN
4839,the,0,0,DT
4840,component's,0,0,NN
4841,filehandle,0,0,NN
4842,If,0,0,IN
4843,the,0,0,DT
4844,component,Variable,0,NN
4845,cannot,0,0,MD
4846,be,0,0,VB
4847,evaluated,0,0,VBN
4848,because,0,0,IN
4849,either,0,0,DT
4850,it,0,0,PRP
4851,does,0,0,VBZ
4852,not,0,0,RB
4853,exist,0,0,NN
4854,or,0,0,CC
4855,the,0,0,DT
4856,client,0,0,NN
4857,does,0,0,VBZ
4858,not,0,0,RB
4859,have,0,0,VB
4860,permission,0,0,NN
4861,to,0,0,TO
4862,evaluate,0,0,NN
4863,it,0,0,PRP
4864,then,0,0,RB
4865,an,0,0,DT
4866,error,Value,0,NN
4867,will,0,0,MD
4868,be,0,0,VB
4869,returned,0,0,VBN
4870,and,0,0,CC
4871,the,0,0,DT
4872,current,Variable,0,JJ
4873,filehandle,Variable,0,NN
4874,will,0,0,MD
4875,be,0,0,VB
4876,unchanged,0,0,JJ
4877,NULL,Variable,0,NN
4878,If,0,0,IN
4879,the,0,0,DT
4880,component,Variable,0,NN
4881,is,0,0,VBZ
4882,of,0,0,IN
4883,zero,Value,0,NN
4884,length,Value,0,NN
4885,NFS4ERR_INVAL,Value,0,NN
4886,will,0,0,MD
4887,be,0,0,VB
4888,returned,0,0,VBN
4889,NULL,Variable,0,NN
4890,The,0,0,DT
4891,component,0,0,NN
4892,is,0,0,VBZ
4893,also,0,0,RB
4894,subject,0,0,NN
4895,to,0,0,TO
4896,the,0,0,DT
4897,normal,0,0,JJ
4898,UTF-8,0,0,JJ
4899,character,0,0,NN
4900,support,0,0,NN
4901,and,0,0,CC
4902,name,0,0,NN
4903,checks,0,0,NNS
4904,NULL.,0,0,NNP
4905,See,0,0,VB
4906,Section,0,0,NN
4907,12.7,0,0,CD
4908,for,0,0,IN
4909,further,0,0,RB
4910,discussion,0,0,NN
4911,16.13.5.,0,0,CD
4912,If,0,0,IN
4913,the,0,0,DT
4914,client,0,0,NN
4915,wants,0,0,VBZ
4916,to,0,0,TO
4917,achieve,0,0,NN
4918,the,0,0,DT
4919,effect,0,0,NN
4920,of,0,0,IN
4921,a,0,0,DT
4922,multi-component,0,0,NN
4923,lookup,0,0,NN
4924,it,0,0,PRP
4925,may,0,0,MD
4926,construct,0,0,NN
4927,a,0,0,DT
4928,COMPOUND,0,0,NN
4929,request,0,0,NN
4930,such,0,0,JJ
4931,as,0,0,IN
4932,the,0,0,DT
4933,following,0,0,VBG
4934,and,0,0,CC
4935,obtain,0,0,VB
4936,each,0,0,DT
4937,PUTFH,0,0,NN
4938,directory,0,0,NN
4939,LOOKUP,0,0,NN
4940,LOOKUP,0,0,NN
4941,LOOKUP,0,0,NN
4942,NFSv4,0,0,NN
4943,servers,0,0,NNS
4944,depart,0,0,NN
4945,from,0,0,IN
4946,the,0,0,DT
4947,semantics,0,0,NNS
4948,of,0,0,IN
4949,previous,0,0,JJ
4950,NFS,0,0,NN
4951,versions,0,0,NNS
4952,in,0,0,IN
4953,allowing,0,0,VBG
4954,LOOKUP,0,0,NN
4955,requests,0,0,NNS
4956,to,0,0,TO
4957,cross,0,0,NN
4958,mount,0,0,NN
4959,points,0,0,NNS
4960,on,0,0,IN
4961,the,0,0,DT
4962,server,0,0,NN
4963,NULL.,0,0,NNP
4964,The,0,0,DT
4965,client,0,0,NN
4966,can,0,0,MD
4967,detect,0,0,NN
4968,a,0,0,DT
4969,mount,0,0,NN
4970,point,0,0,NN
4971,crossing,0,0,VBG
4972,by,0,0,IN
4973,comparing,0,0,VBG
4974,the,0,0,DT
4975,fsid,0,0,NN
4976,attribute,0,0,NN
4977,of,0,0,IN
4978,the,0,0,DT
4979,directory,0,0,NN
4980,with,0,0,IN
4981,the,0,0,DT
4982,fsid,0,0,NN
4983,attribute,0,0,NN
4984,of,0,0,IN
4985,the,0,0,DT
4986,directory,0,0,NN
4987,looked,0,0,VBD
4988,up,0,0,RB
4989,NULL.,0,0,NNP
4990,If,0,0,IN
4991,the,0,0,DT
4992,fsids,0,0,NNS
4993,are,0,0,VBP
4994,different,0,0,JJ
4995,then,0,0,RB
4996,the,0,0,DT
4997,new,0,0,JJ
4998,directory,0,0,NN
4999,is,0,0,VBZ
5000,a,0,0,DT
5001,server,0,0,NN
5002,mount,0,0,NN
5003,point,0,0,NN
5004,NULL.,0,0,NNP
5005,UNIX,0,0,NN
5006,clients,0,0,NNS
5007,that,0,0,IN
5008,detect,0,0,NN
5009,a,0,0,DT
5010,mount,0,0,NN
5011,point,0,0,NN
5012,crossing,0,0,VBG
5013,will,0,0,MD
5014,need,0,0,NN
5015,to,0,0,TO
5016,mount,0,0,NN
5017,the,0,0,DT
5018,server's,0,0,NN
5019,file,0,0,NN
5020,system,0,0,NN
5021,NULL.,0,0,NNP
5022,This,0,0,DT
5023,needs,0,0,NNS
5024,to,0,0,TO
5025,be,0,0,VB
5026,done,0,0,VBN
5027,to,0,0,TO
5028,maintain,0,0,NN
5029,the,0,0,DT
5030,file,0,0,NN
5031,object,0,0,NN
5032,identity-checking,0,0,NN
5033,mechanisms,0,0,NNS
5034,common,0,0,JJ
5035,to,0,0,TO
5036,UNIX,0,0,NN
5037,clients,0,0,NNS
5038,Servers,0,0,NNS
5039,that,0,0,IN
5040,limit,0,0,NN
5041,NFS,0,0,NN
5042,access,0,0,NN
5043,to,0,0,TO
5044,"""shares""",0,0,``
5045,or,0,0,CC
5046,"""exported""",0,0,``
5047,file,0,0,NN
5048,systems,0,0,NNS
5049,should,0,0,MD
5050,provide,0,0,NN
5051,a,0,0,DT
5052,pseudo-file,0,0,NN
5053,system,0,0,NN
5054,into,0,0,IN
5055,which,0,0,WDT
5056,the,0,0,DT
5057,exported,0,0,VBN
5058,file,0,0,NN
5059,systems,0,0,NNS
5060,can,0,0,MD
5061,be,0,0,VB
5062,integrated,0,0,VBN
5063,so,0,0,RB
5064,that,0,0,IN
5065,clients,0,0,NNS
5066,can,0,0,MD
5067,browse,0,0,NN
5068,the,0,0,DT
5069,server's,0,0,NN
5070,namespace,0,0,NN
5071,NULL.,0,0,NNP
5072,The,0,0,DT
5073,clients',0,0,NNS
5074,view,0,0,NN
5075,of,0,0,IN
5076,a,0,0,DT
5077,pseudo-file,0,0,NN
5078,system,0,0,NN
5079,will,0,0,MD
5080,be,0,0,VB
5081,limited,0,0,JJ
5082,to,0,0,TO
5083,paths,0,0,NNS
5084,that,0,0,IN
5085,lead,0,0,NN
5086,to,0,0,TO
5087,exported,0,0,VBN
5088,file,0,0,NN
5089,systems,0,0,NNS
5090,Note:,0,0,NN
5091,Previous,0,0,JJ
5092,versions,0,0,NNS
5093,of,0,0,IN
5094,the,0,0,DT
5095,protocol,0,0,NN
5096,assigned,0,0,VBN
5097,special,0,0,JJ
5098,semantics,0,0,NNS
5099,to,0,0,TO
5100,the,0,0,DT
5101,names,0,0,NNS
5102,""".""",0,0,``
5103,and,0,0,CC
5104,""".."".",0,0,``
5105,NFSv4,0,0,NN
5106,assigns,0,0,NNS
5107,no,0,0,DT
5108,special,0,0,JJ
5109,semantics,0,0,NNS
5110,to,0,0,TO
5111,these,0,0,DT
5112,names,0,0,NNS
5113,NULL.,0,0,NNP
5114,The,0,0,DT
5115,LOOKUPP,0,0,NN
5116,operator,0,0,NN
5117,must,0,0,MD
5118,be,0,0,VB
5119,used,0,0,VBN
5120,to,0,0,TO
5121,look,0,0,NN
5122,up,0,0,RB
5123,a,0,0,DT
5124,parent,0,0,NN
5125,directory,0,0,NN
5126,Note,0,0,NN
5127,that,0,0,IN
5128,this,0,0,DT
5129,operation,0,0,NN
5130,does,0,0,VBZ
5131,not,0,0,RB
5132,follow,0,0,VB
5133,symbolic,0,0,NN
5134,links,0,0,NNS
5135,NULL.,0,0,NNP
5136,The,0,0,DT
5137,client,0,0,NN
5138,is,0,0,VBZ
5139,responsible,0,0,JJ
5140,for,0,0,IN
5141,all,0,0,DT
5142,parsing,0,0,VBG
5143,of,0,0,IN
5144,filenames,0,0,NNS
5145,including,0,0,VBG
5146,filenames,0,0,NNS
5147,that,0,0,IN
5148,are,0,0,VBP
5149,modified,0,0,VBN
5150,by,0,0,IN
5151,symbolic,0,0,NN
5152,links,0,0,NNS
5153,encountered,0,0,VBN
5154,during,0,0,IN
5155,the,0,0,DT
5156,lookup,0,0,NN
5157,process,0,0,NN
5158,If,0,0,IN
5159,the,0,0,DT
5160,current,Variable,0,JJ
5161,filehandle,Variable,0,NN
5162,supplied,0,0,VBN
5163,is,0,0,VBZ
5164,not,0,0,RB
5165,a,0,0,DT
5166,directory,0,0,NN
5167,but,0,0,CC
5168,a,0,0,DT
5169,symbolic,Value,0,NN
5170,link,Value,0,NN
5171,NFS4ERR_SYMLINK,Value,0,NN
5172,is,0,0,VBZ
5173,returned,0,0,VBN
5174,as,0,0,IN
5175,the,0,0,DT
5176,error,0,0,NN
5177,NULL,Variable,0,NN
5178,For,0,0,IN
5179,all,0,0,DT
5180,other,0,0,JJ
5181,non-directory,0,0,JJ
5182,file,0,0,NN
5183,types,0,0,NNS
5184,the,0,0,DT
5185,error,0,0,NN
5186,NFS4ERR_NOTDIR,Value,0,NN
5187,is,0,0,VBZ
5188,returned,0,0,VBN
5189,NULL,Variable,0,NN
5190,16.2.4.,0,0,CD
5191,The,0,0,DT
5192,CLOSE,0,0,NN
5193,operation,0,0,NN
5194,releases,0,0,NNS
5195,share,0,0,NN
5196,reservations,0,0,NNS
5197,for,0,0,IN
5198,the,0,0,DT
5199,regular,0,0,JJ
5200,or,0,0,CC
5201,named,0,0,VBN
5202,attribute,0,0,NN
5203,file,0,0,NN
5204,as,0,0,IN
5205,specified,0,0,VBN
5206,by,0,0,IN
5207,the,0,0,DT
5208,current,Variable,0,JJ
5209,filehandle,Variable,0,NN
5210,NULL.,0,0,NNP
5211,The,0,0,DT
5212,share,0,0,NN
5213,reservations,0,0,NNS
5214,and,0,0,CC
5215,other,0,0,JJ
5216,state,0,0,NN
5217,information,0,0,NN
5218,released,0,0,VBN
5219,at,0,0,IN
5220,the,0,0,DT
5221,server,0,0,NN
5222,as,0,0,IN
5223,a,0,0,DT
5224,result,0,0,NN
5225,of,0,0,IN
5226,this,0,0,DT
5227,CLOSE,0,0,NN
5228,are,0,0,VBP
5229,only,0,0,RB
5230,associated,0,0,VBN
5231,with,0,0,IN
5232,the,0,0,DT
5233,supplied,0,0,VBN
5234,stateid,Variable,0,NN
5235,NULL.,0,0,NNP
5236,The,0,0,DT
5237,sequence,Variable,0,NN
5238,id,Variable,0,NN
5239,provides,0,0,VBZ
5240,for,0,0,IN
5241,the,0,0,DT
5242,correct,0,0,NN
5243,ordering,0,0,VBG
5244,NULL.,0,0,NNP
5245,State,0,0,NN
5246,associated,0,0,VBN
5247,with,0,0,IN
5248,other,0,0,JJ
5249,OPENs,0,0,NN
5250,is,0,0,VBZ
5251,not,0,0,RB
5252,affected,0,0,JJ
5253,If,0,0,IN
5254,byte-range,Variable,0,NN
5255,locks,Variable,0,NNS
5256,are,0,0,VBP
5257,held,0,0,NN
5258,the,0,0,DT
5259,client,0,0,NN
5260,SHOULD,0,0,MD
5261,release,0,0,NN
5262,all,0,0,DT
5263,locks,0,0,NNS
5264,before,0,0,IN
5265,issuing,0,0,VBG
5266,a,0,0,DT
5267,CLOSE,0,0,NN
5268,NULL,Value,0,NN
5269,The,0,0,DT
5270,server,0,0,NN
5271,MAY,0,0,NNP
5272,free,0,0,JJ
5273,all,0,0,DT
5274,outstanding,0,0,JJ
5275,locks,0,0,NNS
5276,on,0,0,IN
5277,CLOSE,0,0,NN
5278,but,0,0,CC
5279,some,0,0,DT
5280,servers,0,0,NNS
5281,may,0,0,MD
5282,not,0,0,RB
5283,support,0,0,NN
5284,the,0,0,DT
5285,CLOSE,0,0,NN
5286,of,0,0,IN
5287,a,0,0,DT
5288,file,0,0,NN
5289,that,0,0,IN
5290,still,0,0,RB
5291,has,0,0,VBZ
5292,byte-range,Variable,0,NN
5293,locks,Variable,0,NNS
5294,held,0,0,NN
5295,NULL.,0,0,NNP
5296,The,0,0,DT
5297,server,0,0,NN
5298,MUST,0,0,NN
5299,return,0,0,NN
5300,failure,Value,0,NN
5301,if,0,0,IN
5302,any,0,0,DT
5303,locks,Variable,0,NNS
5304,would,0,0,MD
5305,exist,0,0,NN
5306,after,0,0,IN
5307,the,0,0,DT
5308,CLOSE,0,0,NN
5309,NULL,Variable,0,NN
5310,On,0,0,IN
5311,success,Value,0,NN
5312,the,0,0,DT
5313,current,Variable,0,JJ
5314,filehandle,Variable,0,NN
5315,retains,0,0,NNS
5316,its,0,0,PRP$
5317,value,Value,0,NN
5318,NULL,Variable,0,NN
5319,16.2.5.,0,0,CD
5320,Even,0,0,RB
5321,though,0,0,IN
5322,CLOSE,0,0,NN
5323,returns,0,0,NNS
5324,a,0,0,DT
5325,stateid,Variable,0,NN
5326,this,0,0,DT
5327,stateid,Variable,0,NN
5328,is,0,0,VBZ
5329,not,0,0,RB
5330,useful,0,0,JJ
5331,to,0,0,TO
5332,the,0,0,DT
5333,client,0,0,NN
5334,and,0,0,CC
5335,should,0,0,MD
5336,be,0,0,VB
